Hours_Studied,Attendance,Extracurricular_Activities,Sleep_Hours,Motivation_Level,Teacher_Quality,Peer_Influence,Physical_Activity,Gender,quiz1,quiz2,Assignment1,Assignment2,Midterm_Marks,Final_Marks,Grade
21,89,Yes,9,Medium,Low,Neutral,3,Male,70,74,85,84,78,68,A-
26,99,No,6,High,Medium,Positive,3,Male,85,80,93,84,92,74,A
22,70,Yes,6,Medium,High,Positive,2,Female,75,85,89,81,51,67,A-
16,61,Yes,6,Medium,Medium,Positive,3,Male,66,71,86,86,83,64,B+
22,82,No,6,Medium,High,Neutral,3,Male,76,80,88,83,76,69,A-
13,88,Yes,9,Medium,Medium,Negative,3,Female,68,71,85,83,57,63,B+
21,92,No,7,Medium,Medium,Neutral,4,Female,76,66,87,84,54,67,A-
20,68,Yes,7,Medium,Medium,Neutral,3,Male,78,63,85,84,83,65,A-
19,70,Yes,6,Medium,Low,Positive,4,Female,68,72,87,84,65,67,A-
19,81,No,7,Medium,Medium,Negative,5,Female,76,80,81,83,98,68,A-
9,73,Yes,7,Medium,Medium,Negative,3,Male,69,73,81,79,93,62,B+
17,94,Yes,7,Medium,High,Neutral,3,Female,81,82,86,82,76,70,A
21,79,Yes,7,Medium,Medium,Negative,3,Female,76,70,87,83,80,67,A-
21,92,Yes,9,Medium,Medium,Neutral,5,Female,94,100,94,91,56,89,A+
14,83,Yes,7,Low,Medium,Neutral,2,Female,72,68,84,87,93,65,A-
28,91,Yes,5,Medium,Medium,Neutral,2,Female,74,78,83,89,71,69,A-
15,73,No,7,High,Medium,Positive,4,Female,76,72,80,85,74,64,B+
26,93,No,6,Medium,Medium,Negative,4,Female,82,81,92,87,92,74,A
23,71,No,8,Medium,Medium,Positive,2,Female,79,78,86,85,48,64,B+
16,82,No,7,Medium,Medium,Negative,2,Female,72,69,90,81,73,64,B+
31,69,Yes,9,Medium,Medium,Negative,2,Male,72,69,87,84,79,67,A-
13,79,Yes,6,High,Medium,Positive,4,Male,65,71,85,77,56,63,B+
26,73,Yes,7,Low,High,Neutral,5,Female,69,74,85,83,51,68,A-
26,71,Yes,5,Low,Medium,Neutral,5,Male,68,89,80,82,75,66,A-
16,99,Yes,7,High,Medium,Neutral,3,Female,77,79,89,83,75,68,A-
28,66,No,5,Medium,Medium,Positive,1,Female,78,74,86,89,65,68,A-
18,91,No,7,Medium,Medium,Neutral,2,Female,71,72,87,90,92,69,A-
22,99,No,7,Medium,Low,Neutral,3,Female,82,70,89,86,63,71,A
22,61,Yes,7,Medium,Medium,Positive,3,Female,71,68,79,88,74,65,A-
19,88,Yes,8,Medium,Medium,Neutral,4,Male,76,75,88,88,57,67,A-
25,70,No,7,Medium,Medium,Negative,4,Female,79,79,87,92,49,65,A-
25,62,No,5,Medium,High,Positive,4,Male,76,78,84,84,69,65,A-
10,76,No,6,Medium,High,Negative,2,Male,87,89,86,90,74,80,A+
28,97,Yes,7,High,Medium,Neutral,2,Male,79,80,93,86,86,74,A
10,60,No,7,Low,Low,Positive,3,Male,59,68,78,84,70,59,B
26,84,No,7,Low,High,Neutral,3,Male,74,74,91,86,62,69,A-
27,80,Yes,9,Medium,Medium,Neutral,2,Male,73,81,78,83,78,66,A-
13,95,Yes,7,Medium,Low,Positive,2,Female,70,73,89,83,67,66,A-
18,63,No,8,Medium,Medium,Positive,4,Female,72,72,86,82,60,65,A-
13,87,Yes,4,Low,Low,Neutral,3,Male,75,65,87,87,94,67,A-
19,87,No,8,Low,Medium,Neutral,4,Male,76,76,91,83,75,69,A-
18,87,Yes,10,High,Medium,Positive,3,Female,73,79,83,82,58,68,A-
25,98,Yes,9,Medium,High,Neutral,2,Female,82,76,87,85,82,73,A
28,93,Yes,6,Medium,Medium,Positive,2,Female,81,75,88,82,88,71,A
28,62,Yes,10,Medium,High,Positive,2,Male,71,78,85,85,86,67,A-
17,79,Yes,7,Low,High,Positive,3,Female,80,68,86,77,78,67,A-
19,76,No,7,Medium,High,Neutral,2,Male,74,78,85,84,74,66,A-
10,72,No,7,Medium,Medium,Negative,4,Female,71,68,86,83,87,63,B+
15,78,No,7,Medium,Medium,Negative,1,Male,76,71,79,82,83,65,A-
26,75,Yes,4,Medium,Medium,Negative,1,Male,76,70,80,85,77,67,A-
30,77,Yes,8,Medium,Low,Positive,3,Male,81,78,86,85,81,69,A-
13,99,Yes,7,Medium,Medium,Neutral,2,Male,76,86,89,84,56,67,A-
16,64,Yes,7,High,High,Neutral,3,Male,72,77,83,83,49,66,A-
20,97,Yes,7,Low,High,Neutral,4,Female,83,78,89,90,95,74,A
15,85,Yes,7,High,Medium,Negative,4,Female,70,79,85,86,87,66,A-
23,93,Yes,9,Low,Medium,Positive,3,Male,77,75,91,85,67,69,A-
17,74,Yes,8,Low,Medium,Neutral,2,Male,71,77,82,78,56,63,B+
20,77,Yes,7,Medium,High,Positive,3,Female,72,76,88,86,66,65,A-
23,76,No,7,Low,Medium,Positive,4,Male,71,58,81,87,84,64,B+
20,75,No,7,High,Medium,Neutral,4,Male,65,67,82,85,65,64,B+
17,97,Yes,6,Low,Low,Negative,2,Male,75,81,89,86,88,69,A-
19,93,No,7,Medium,High,Negative,3,Female,81,81,87,87,82,73,A
19,64,Yes,8,High,Medium,Negative,3,Male,71,65,87,83,79,62,B+
18,64,Yes,7,Low,Low,Neutral,4,Male,66,67,81,86,95,62,B+
18,77,Yes,6,High,High,Positive,2,Female,81,67,88,84,93,68,A-
30,64,No,7,Low,Medium,Positive,3,Female,71,73,89,88,84,66,A-
23,85,Yes,8,High,Medium,Positive,1,Female,80,86,85,84,58,68,A-
18,66,Yes,5,Medium,Medium,Neutral,4,Male,76,77,78,89,95,66,A-
24,81,Yes,6,Low,Medium,Positive,3,Male,75,87,81,89,59,69,A-
18,60,Yes,5,Medium,Medium,Neutral,2,Female,77,74,88,81,67,62,B+
27,73,No,7,Medium,Medium,Neutral,4,Female,71,80,86,84,89,68,A-
22,87,No,8,Low,High,Negative,2,Male,78,84,89,87,58,67,A-
19,79,No,9,Medium,Medium,Neutral,4,Male,77,74,81,78,80,65,A-
23,99,No,9,Medium,Medium,Negative,4,Male,74,76,88,85,71,69,A-
11,95,No,6,High,Low,Positive,3,Male,80,79,89,88,79,67,A-
13,74,Yes,7,High,Medium,Positive,3,Female,71,78,82,87,96,64,B+
13,62,Yes,6,Medium,High,Neutral,3,Female,71,68,82,81,88,62,B+
21,94,Yes,9,Low,High,Neutral,3,Male,80,75,86,85,63,71,A
30,96,Yes,9,Medium,Medium,Neutral,3,Male,79,80,86,93,51,72,A
33,93,Yes,7,Low,Medium,Negative,2,Female,85,85,90,85,96,74,A
24,65,No,6,Low,High,Neutral,2,Male,77,77,83,80,77,66,A-
23,100,Yes,4,Medium,Medium,Positive,4,Female,73,73,93,86,57,72,A
9,70,No,5,Medium,High,Neutral,4,Female,78,81,84,88,79,65,A-
17,89,Yes,4,High,Medium,Positive,3,Female,69,72,89,84,50,67,A-
15,96,Yes,5,High,High,Neutral,2,Male,82,76,84,86,57,70,A
16,69,Yes,10,Medium,High,Negative,1,Male,74,66,82,81,80,62,B+
19,96,Yes,5,High,Medium,Positive,2,Male,70,86,81,86,68,66,A-
17,72,Yes,5,Medium,High,Negative,3,Male,71,74,85,93,64,65,A-
8,99,Yes,6,High,High,Positive,4,Male,74,74,85,84,81,70,A
24,71,Yes,10,Low,Medium,Positive,2,Female,76,81,83,90,91,69,A-
14,98,Yes,7,Low,Medium,Neutral,3,Female,77,81,85,86,82,70,A
21,62,No,8,Medium,Medium,Negative,2,Female,77,73,85,76,71,66,A-
32,88,Yes,7,Low,High,Positive,4,Male,86,84,88,91,81,73,A
14,81,No,4,Low,High,Positive,4,Female,82,73,87,85,83,69,A-
5,79,Yes,9,Low,Medium,Neutral,3,Female,72,71,79,91,87,66,A-
18,69,Yes,8,Medium,Medium,Neutral,4,Male,72,64,89,86,63,65,A-
27,88,No,7,High,Medium,Neutral,4,Female,72,72,89,86,54,70,A
32,68,No,10,Medium,High,Positive,2,Male,75,86,85,91,82,70,A
13,82,No,6,High,High,Neutral,4,Male,79,82,89,84,54,67,A-
23,70,Yes,7,High,Medium,Positive,3,Male,82,76,94,78,71,68,A-
17,98,Yes,6,Low,Medium,Neutral,2,Female,71,83,87,86,60,68,A-
19,61,No,9,Medium,Medium,Negative,2,Female,67,68,85,85,65,61,B+
36,68,Yes,8,High,Medium,Negative,3,Male,78,77,85,86,72,70,A
11,70,No,7,High,High,Negative,5,Male,74,73,87,79,93,65,A-
22,77,Yes,5,Medium,Medium,Positive,2,Male,71,73,83,80,82,66,A-
23,69,Yes,6,Medium,Medium,Neutral,3,Male,77,74,83,86,57,67,A-
27,80,Yes,5,High,Medium,Negative,3,Male,75,82,88,86,92,69,A-
21,95,No,9,Medium,Medium,Neutral,2,Male,77,77,86,89,73,69,A-
22,88,Yes,5,Low,Medium,Neutral,2,Male,77,78,78,82,58,67,A-
18,83,No,9,Medium,Low,Neutral,4,Female,74,78,85,86,74,66,A-
22,64,Yes,9,Medium,High,Neutral,2,Male,69,72,78,79,58,63,B+
18,88,No,6,Low,High,Neutral,4,Female,75,70,84,88,66,67,A-
24,67,Yes,6,Medium,Medium,Neutral,1,Male,72,66,83,84,88,64,B+
18,91,No,6,Medium,Medium,Neutral,4,Male,75,76,88,89,81,68,A-
20,77,No,9,Medium,Medium,Neutral,3,Male,72,72,80,89,59,65,A-
27,74,Yes,9,High,Medium,Neutral,3,Male,79,73,83,83,62,65,A-
20,94,Yes,6,Medium,Medium,Negative,4,Female,80,78,90,88,97,70,A
9,65,Yes,9,Medium,Medium,Neutral,3,Female,69,81,79,82,65,62,B+
28,83,No,9,Medium,Medium,Neutral,4,Male,79,70,85,87,79,68,A-
15,66,Yes,7,Low,High,Negative,3,Male,69,61,88,83,73,62,B+
16,88,Yes,7,Medium,Medium,Positive,3,Female,80,77,82,83,49,68,A-
16,96,Yes,9,Medium,High,Neutral,5,Male,81,78,93,87,95,72,A
28,77,Yes,9,Low,Medium,Positive,3,Female,78,79,82,88,52,70,A
7,80,No,9,Low,Medium,Neutral,3,Female,72,72,85,82,81,62,B+
39,97,Yes,10,Medium,Medium,Positive,3,Female,81,92,93,88,89,79,A
26,81,Yes,8,Medium,High,Neutral,1,Male,77,74,82,82,85,73,A
21,80,Yes,7,High,Low,Negative,2,Male,71,73,83,85,88,68,A-
20,83,Yes,9,Low,Medium,Neutral,2,Male,77,78,85,84,85,68,A-
22,88,Yes,10,Medium,High,Neutral,2,Female,84,80,87,88,70,69,A-
23,64,Yes,6,High,Medium,Positive,2,Female,79,81,86,81,93,63,B+
24,93,Yes,7,Medium,Medium,Negative,4,Female,84,86,86,91,94,74,A
23,77,Yes,5,Medium,High,Negative,5,Female,79,76,84,86,70,69,A-
21,63,No,8,Medium,Medium,Negative,3,Female,62,65,88,85,72,61,B+
19,91,Yes,8,Low,Medium,Neutral,2,Female,75,74,84,88,72,69,A-
19,75,No,6,High,Medium,Neutral,3,Female,69,69,86,81,62,64,B+
19,64,Yes,9,Low,Medium,Positive,4,Female,69,74,84,80,54,63,B+
27,85,No,6,Low,Medium,Negative,2,Male,75,77,84,83,61,68,A-
24,95,Yes,6,Medium,Medium,Neutral,3,Male,78,74,88,84,90,72,A
24,98,No,6,Low,Low,Positive,4,Male,69,75,88,86,91,69,A-
21,95,No,5,Low,Medium,Neutral,4,Male,81,82,90,94,85,70,A
20,60,Yes,8,Low,Medium,Neutral,4,Female,67,72,86,86,65,63,B+
18,75,Yes,7,Low,Medium,Positive,2,Female,71,72,81,80,57,62,B+
27,93,Yes,9,Low,Medium,Positive,2,Female,88,81,81,87,76,72,A
26,75,No,8,Medium,Medium,Neutral,4,Male,73,84,81,86,95,69,A-
15,84,No,4,Low,Medium,Negative,3,Female,64,75,87,84,90,66,A-
22,84,Yes,9,Medium,High,Neutral,4,Male,78,77,83,85,86,71,A
14,75,No,10,Medium,Medium,Negative,3,Female,74,66,86,86,86,62,B+
12,96,Yes,9,Medium,High,Positive,2,Male,83,77,85,82,74,68,A-
16,80,No,9,Low,Medium,Neutral,2,Female,66,60,88,80,56,63,B+
25,79,Yes,7,Medium,Medium,Neutral,3,Female,76,73,86,89,62,66,A-
26,100,Yes,6,High,High,Positive,3,Male,81,82,94,91,77,75,A
23,80,Yes,7,High,High,Positive,4,Female,77,71,88,86,64,69,A-
24,67,No,8,Medium,Low,Positive,3,Female,86,71,86,81,87,68,A-
23,81,No,8,Medium,Medium,Negative,2,Male,71,80,84,83,67,69,A-
16,93,No,6,Medium,Medium,Positive,4,Male,76,76,89,85,54,67,A-
23,91,Yes,6,Medium,Medium,Negative,3,Male,83,81,89,86,87,73,A
25,92,Yes,5,Low,Medium,Negative,1,Male,83,80,87,87,83,71,A
25,88,Yes,8,Medium,Medium,Positive,3,Female,79,79,89,86,61,71,A
27,70,No,6,High,Medium,Neutral,2,Female,77,81,80,82,97,68,A-
24,94,No,7,Medium,Medium,Neutral,1,Male,76,78,91,89,68,70,A
22,96,Yes,10,Low,High,Negative,3,Male,80,72,90,84,82,71,A
26,68,No,8,High,High,Neutral,2,Male,76,84,85,88,94,69,A-
20,65,No,7,Medium,Medium,Neutral,4,Male,73,72,82,82,56,63,B+
15,99,Yes,8,Medium,Medium,Neutral,3,Male,78,76,89,87,92,71,A
19,95,Yes,9,Medium,Medium,Negative,3,Male,78,71,88,83,83,69,A-
16,96,Yes,5,Medium,Low,Positive,5,Male,79,80,87,90,56,71,A
16,95,No,6,Low,High,Neutral,3,Female,80,75,86,75,81,68,A-
19,82,No,7,Medium,Medium,Positive,3,Female,76,83,88,84,92,68,A-
15,86,No,6,Medium,High,Neutral,3,Male,67,72,85,87,88,66,A-
18,82,No,7,Medium,Medium,Negative,3,Female,80,71,86,82,86,67,A-
9,62,Yes,5,Low,High,Positive,5,Female,64,71,83,76,56,59,B
21,90,No,8,Medium,Medium,Negative,2,Female,71,78,90,88,58,66,A-
20,80,No,6,Low,High,Negative,3,Male,70,72,88,83,75,64,B+
15,86,No,7,Medium,Medium,Neutral,3,Female,77,75,80,83,77,64,B+
24,80,Yes,7,Medium,High,Neutral,4,Female,69,76,80,80,95,69,A-
26,80,No,8,High,Medium,Neutral,3,Male,89,78,90,88,71,69,A-
10,67,No,4,Medium,Medium,Positive,3,Male,73,74,90,79,63,61,B+
15,71,No,8,Medium,High,Negative,3,Female,71,73,80,88,58,62,B+
15,66,No,7,Medium,High,Negative,3,Female,69,68,82,85,51,61,B+
14,68,Yes,8,High,High,Positive,2,Female,72,77,83,86,51,63,B+
25,99,No,5,Low,Medium,Positive,4,Female,81,68,88,91,77,71,A
19,66,Yes,8,Medium,Low,Positive,2,Female,75,82,88,88,57,65,A-
18,71,Yes,9,Medium,High,Neutral,4,Male,78,68,84,90,91,68,A-
8,84,No,7,Medium,High,Positive,4,Male,75,72,87,88,78,67,A-
24,84,Yes,6,High,Medium,Neutral,1,Female,77,77,85,86,91,70,A
13,66,Yes,6,Medium,Medium,Neutral,3,Male,71,71,88,83,69,64,B+
20,92,No,8,High,Medium,Neutral,3,Male,78,83,87,91,78,71,A
22,91,Yes,8,Low,Medium,Neutral,3,Female,83,74,88,93,74,71,A
28,69,No,8,Low,Medium,Negative,3,Female,77,76,88,83,97,67,A-
12,72,Yes,7,Medium,Medium,Positive,3,Male,60,68,84,83,88,63,B+
2,98,Yes,7,High,High,Neutral,1,Male,76,75,89,89,78,66,A-
21,93,Yes,7,Medium,Medium,Neutral,1,Male,79,77,87,92,78,70,A
31,88,No,6,Medium,Medium,Positive,4,Male,78,78,89,82,60,70,A
27,63,Yes,8,Medium,High,Positive,3,Female,73,72,91,83,85,67,A-
21,77,No,7,High,High,Neutral,3,Male,81,74,87,84,97,69,A-
17,82,No,9,Low,Medium,Positive,2,Female,78,75,88,77,54,66,A-
25,67,No,9,Medium,Medium,Positive,3,Female,72,79,88,87,80,67,A-
14,78,Yes,7,Medium,Medium,Negative,2,Female,75,70,74,81,74,65,A-
23,84,Yes,8,Medium,Medium,Positive,3,Male,76,76,91,85,91,72,A
23,73,No,6,Medium,Medium,Positive,3,Male,71,78,86,87,48,68,A-
26,91,Yes,7,Low,Medium,Negative,3,Male,78,79,89,83,55,72,A
37,94,Yes,8,High,Medium,Positive,3,Male,87,87,81,88,50,76,A
22,73,Yes,5,Medium,Medium,Positive,3,Female,77,69,84,80,56,65,A-
17,94,No,8,Medium,Low,Positive,4,Male,78,68,96,87,83,68,A-
20,64,Yes,6,Medium,High,Neutral,4,Female,76,70,88,87,55,65,A-
9,94,Yes,6,Low,High,Positive,3,Male,76,70,87,82,79,66,A-
16,66,No,6,Medium,Medium,Negative,2,Male,69,70,81,84,91,63,B+
18,63,No,7,Medium,High,Positive,3,Female,73,68,83,78,50,63,B+
17,86,Yes,5,Medium,Medium,Neutral,2,Male,77,77,82,84,49,66,A-
21,79,Yes,8,Medium,High,Positive,4,Male,80,75,91,85,97,69,A-
15,96,Yes,7,High,Low,Positive,1,Male,84,80,88,85,82,72,A
27,75,Yes,10,Medium,Low,Negative,3,Male,77,74,81,84,55,66,A-
20,71,Yes,7,Medium,Medium,Negative,4,Female,73,73,93,87,63,64,B+
20,80,Yes,8,Low,High,Positive,3,Male,79,75,86,80,97,67,A-
18,78,Yes,6,Low,Medium,Positive,5,Male,75,77,84,77,59,67,A-
21,74,Yes,5,Medium,High,Neutral,1,Male,71,70,87,81,86,66,A-
25,88,Yes,8,Low,Medium,Neutral,2,Female,75,82,85,85,60,68,A-
15,90,No,5,Medium,Medium,Neutral,2,Male,70,72,82,85,68,65,A-
16,94,Yes,8,High,High,Negative,3,Male,76,73,88,82,92,71,A
18,99,Yes,10,Medium,Low,Neutral,4,Male,78,79,90,85,49,71,A
12,71,Yes,8,Medium,High,Neutral,2,Male,67,66,89,87,63,62,B+
15,89,Yes,8,Low,High,Positive,2,Male,76,80,81,89,72,69,A-
17,76,No,7,Low,Medium,Neutral,2,Male,66,83,86,86,79,65,A-
25,87,No,6,Low,Medium,Neutral,3,Male,79,74,87,82,49,70,A
21,100,No,6,Medium,Medium,Positive,3,Male,78,79,87,89,65,70,A
25,89,No,5,Low,High,Negative,2,Female,75,70,77,86,49,70,A
19,98,Yes,7,Medium,Medium,Neutral,4,Female,79,79,86,85,66,69,A-
22,93,Yes,9,Medium,Medium,Neutral,3,Male,83,75,86,85,95,71,A
19,96,No,5,Medium,Medium,Neutral,3,Male,71,74,94,84,62,69,A-
22,93,No,9,Medium,High,Positive,2,Female,78,76,92,87,77,73,A
17,78,Yes,9,Low,High,Neutral,4,Female,70,76,84,89,63,65,A-
5,70,Yes,8,Medium,Medium,Neutral,3,Male,66,74,85,80,53,62,B+
19,75,No,8,Medium,Low,Negative,5,Female,78,75,88,86,62,67,A-
29,61,Yes,7,High,Medium,Neutral,3,Male,72,69,80,80,72,65,A-
26,81,No,7,Low,Medium,Neutral,3,Male,72,80,79,87,63,65,A-
26,80,Yes,6,Medium,Medium,Neutral,2,Female,70,74,89,91,79,70,A
27,81,Yes,7,Low,Medium,Neutral,2,Female,80,68,86,83,95,70,A
21,99,Yes,7,Medium,Low,Neutral,4,Female,74,81,90,82,51,71,A
21,96,No,10,Low,High,Neutral,3,Male,79,74,86,86,84,71,A
16,66,Yes,8,Low,High,Neutral,4,Male,71,74,87,79,48,62,B+
18,75,No,7,Medium,Medium,Positive,2,Female,78,71,82,80,48,65,A-
24,77,Yes,7,Medium,High,Positive,2,Male,87,94,100,90,55,84,A+
27,74,Yes,6,Medium,High,Neutral,2,Male,64,82,86,83,72,68,A-
19,92,Yes,6,Medium,Medium,Positive,1,Male,79,72,90,87,50,70,A
17,81,No,8,Medium,Medium,Neutral,3,Male,83,73,89,84,84,68,A-
20,83,No,6,Medium,High,Negative,4,Male,80,74,86,83,49,67,A-
24,94,Yes,6,Low,High,Negative,4,Female,78,84,84,86,73,69,A-
11,92,Yes,6,Medium,Low,Negative,1,Female,74,73,79,82,82,68,A-
6,65,No,6,Medium,Low,Neutral,1,Male,70,64,81,80,60,59,B
17,89,Yes,9,Medium,Medium,Positive,2,Female,71,77,83,87,77,67,A-
13,77,Yes,7,Low,Low,Positive,1,Male,73,68,82,78,61,63,B+
17,72,Yes,7,Low,Medium,Negative,4,Female,75,73,86,80,59,65,A-
19,62,No,7,Low,Medium,Positive,3,Male,75,64,81,78,89,63,B+
17,79,No,7,Low,Medium,Positive,3,Female,82,82,84,85,65,64,B+
29,74,Yes,6,High,High,Positive,4,Female,81,74,89,79,89,72,A
22,70,Yes,5,High,Medium,Negative,3,Male,69,69,84,84,59,63,B+
22,88,No,9,Medium,Medium,Neutral,2,Male,74,74,84,89,66,66,A-
24,91,Yes,8,Low,Low,Neutral,2,Female,68,83,89,82,53,67,A-
13,70,Yes,8,High,Medium,Positive,2,Male,71,68,84,84,73,66,A-
26,62,Yes,8,Medium,High,Positive,3,Female,72,83,86,82,67,66,A-
20,94,Yes,10,Low,High,Negative,4,Female,74,79,87,84,48,68,A-
24,60,No,6,Medium,Medium,Positive,5,Male,75,76,87,81,71,66,A-
14,97,Yes,5,Medium,Medium,Negative,2,Female,73,71,86,91,52,68,A-
11,85,Yes,8,Low,Medium,Negative,4,Female,77,75,85,84,90,65,A-
25,73,Yes,5,Low,Medium,Positive,2,Female,75,71,82,84,73,67,A-
22,70,No,7,Medium,Medium,Negative,3,Male,72,77,84,81,83,64,B+
15,60,No,7,Low,Medium,Negative,2,Male,66,62,88,86,89,59,B
15,69,Yes,8,Low,Medium,Negative,3,Male,69,67,83,76,51,60,B+
27,66,No,6,Low,High,Negative,4,Female,76,70,83,83,65,65,A-
13,84,Yes,9,High,Medium,Negative,4,Female,69,67,86,86,49,64,B+
30,67,No,6,Medium,Medium,Neutral,1,Female,71,77,86,82,50,66,A-
15,81,Yes,8,Medium,Medium,Neutral,2,Male,72,75,86,83,50,65,A-
24,84,Yes,6,Medium,High,Positive,2,Male,72,82,91,85,72,69,A-
18,72,Yes,8,Medium,Medium,Positive,4,Female,71,66,83,87,71,66,A-
24,61,Yes,5,Medium,High,Neutral,5,Female,71,77,85,81,51,65,A-
17,61,No,7,Low,Medium,Positive,4,Female,73,81,83,83,61,62,B+
19,61,No,9,Medium,Medium,Neutral,2,Female,69,66,82,87,60,60,B+
20,90,No,7,Low,High,Positive,4,Female,77,84,87,84,63,68,A-
14,73,Yes,9,Medium,Medium,Negative,3,Female,75,70,79,85,80,64,B+
24,92,No,7,High,Medium,Positive,3,Female,80,74,87,87,83,73,A
17,77,Yes,6,Low,Medium,Positive,1,Male,73,70,88,83,65,64,B+
14,81,No,8,Low,High,Neutral,3,Female,71,75,83,87,69,63,B+
5,89,Yes,4,High,Medium,Neutral,3,Male,74,69,83,89,74,65,A-
19,71,No,8,Medium,High,Positive,4,Male,71,70,84,80,55,65,A-
34,65,Yes,6,High,High,Negative,3,Male,66,77,87,84,60,67,A-
25,82,Yes,5,Medium,Low,Positive,4,Male,74,75,83,82,84,67,A-
20,73,No,8,Low,Medium,Positive,3,Male,79,76,82,86,97,66,A-
18,78,Yes,9,High,High,Negative,2,Male,79,77,86,80,83,68,A-
20,86,Yes,7,Medium,High,Negative,2,Male,77,75,81,84,51,65,A-
23,80,Yes,5,Medium,Medium,Neutral,4,Male,79,72,90,90,55,66,A-
13,85,Yes,6,Medium,Medium,Positive,1,Female,74,75,84,87,70,66,A-
27,82,Yes,6,Low,High,Positive,2,Male,78,72,90,82,85,69,A-
24,90,No,7,Medium,Medium,Neutral,2,Male,76,83,89,91,56,70,A
24,88,Yes,7,Medium,High,Neutral,2,Male,78,76,84,79,86,71,A
23,81,No,8,High,Low,Positive,3,Male,80,83,88,91,76,70,A
20,87,No,8,Low,Medium,Neutral,3,Male,81,75,81,82,87,68,A-
24,95,Yes,8,Medium,High,Negative,2,Female,80,82,92,90,76,73,A
24,77,No,8,High,High,Positive,2,Female,74,73,87,86,78,68,A-
18,77,Yes,7,Low,Medium,Neutral,4,Male,74,69,84,87,60,66,A-
17,91,Yes,10,Low,Medium,Neutral,3,Female,77,67,83,86,84,67,A-
21,83,Yes,8,Low,Medium,Negative,4,Male,68,69,90,90,90,66,A-
29,63,Yes,8,Medium,High,Positive,2,Female,68,75,82,85,92,69,A-
13,96,No,10,Medium,Low,Positive,3,Female,73,76,84,82,49,67,A-
11,61,Yes,7,High,Low,Positive,4,Male,64,73,84,79,79,61,B+
21,90,No,6,Medium,Medium,Negative,3,Female,76,76,89,87,97,70,A
20,90,No,9,Medium,Medium,Negative,2,Female,77,74,85,86,77,70,A
21,98,Yes,9,High,Medium,Neutral,3,Female,76,71,90,85,57,70,A
21,62,No,7,Low,High,Positive,3,Female,77,74,86,79,92,64,B+
19,84,No,10,Medium,Medium,Negative,3,Female,74,79,85,84,61,65,A-
29,77,No,7,Medium,Medium,Positive,4,Female,79,83,89,89,50,70,A
10,73,Yes,8,Low,High,Positive,2,Female,72,73,85,81,70,62,B+
15,64,Yes,9,High,Low,Neutral,3,Female,68,75,80,83,53,64,B+
19,83,Yes,7,Medium,Low,Positive,3,Female,79,82,86,84,54,67,A-
10,79,No,8,High,Low,Neutral,4,Female,71,72,82,90,71,63,B+
19,64,Yes,9,High,High,Neutral,3,Male,73,73,80,84,79,62,B+
30,84,No,6,Medium,High,Negative,2,Male,76,78,87,88,93,72,A
20,90,No,6,High,High,Neutral,2,Male,71,71,85,85,83,69,A-
21,91,Yes,9,Medium,Medium,Negative,2,Male,83,77,90,82,90,72,A
12,96,Yes,7,High,Medium,Positive,2,Male,77,76,87,88,69,68,A-
16,76,No,6,Low,Medium,Neutral,3,Female,69,72,79,83,64,64,B+
18,98,Yes,7,Low,Medium,Neutral,1,Female,77,88,86,89,78,72,A
18,95,Yes,8,Low,High,Positive,3,Female,85,81,84,86,83,73,A
28,72,Yes,5,Low,Low,Negative,2,Male,70,80,86,87,76,67,A-
23,66,Yes,8,Medium,Medium,Negative,4,Female,78,70,87,80,61,64,B+
13,77,Yes,8,Low,Medium,Neutral,3,Female,70,71,86,82,66,65,A-
21,76,Yes,9,Low,High,Neutral,3,Female,77,69,83,86,70,67,A-
23,83,Yes,7,Low,High,Neutral,2,Male,75,72,88,80,49,68,A-
27,83,Yes,9,Medium,High,Positive,2,Male,82,82,86,89,92,72,A
29,90,Yes,7,Low,Low,Positive,3,Female,77,79,85,86,74,71,A
14,80,Yes,7,Medium,Medium,Neutral,3,Male,73,78,82,83,86,66,A-
15,64,No,7,Low,Medium,Neutral,3,Female,67,68,82,83,57,59,B
12,94,Yes,10,Medium,High,Neutral,2,Female,72,74,85,85,76,68,A-
19,72,Yes,5,Low,Low,Positive,2,Female,75,81,83,88,94,64,B+
23,99,No,8,Low,High,Positive,3,Female,76,77,92,83,59,70,A
26,65,Yes,7,Medium,Medium,Negative,3,Female,72,78,88,82,65,65,A-
20,98,Yes,7,High,High,Negative,2,Female,76,78,86,91,67,72,A
18,64,No,8,Medium,Medium,Positive,3,Male,64,77,90,84,67,66,A-
21,69,Yes,9,High,High,Positive,5,Male,75,80,89,84,78,68,A-
15,62,No,8,Medium,Medium,Positive,3,Male,79,71,81,81,68,62,B+
33,88,No,9,Medium,Medium,Negative,3,Male,81,67,86,85,82,70,A
10,94,Yes,7,High,Medium,Positive,3,Male,78,78,87,82,72,70,A
21,77,Yes,7,Medium,High,Negative,3,Male,71,77,85,81,56,64,B+
32,97,Yes,5,Low,High,Positive,5,Female,84,86,90,82,95,76,A
20,84,Yes,10,High,Medium,Neutral,2,Male,77,77,83,81,60,67,A-
19,85,No,7,Low,High,Negative,3,Male,72,69,86,90,76,69,A-
18,94,Yes,7,Medium,High,Positive,3,Female,80,72,84,85,51,68,A-
19,72,Yes,8,Low,High,Positive,2,Female,78,77,87,83,94,67,A-
