Hours_Studied,Attendance,Extracurricular_Activities,Sleep_Hours,Motivation_Level,Teacher_Quality,Peer_Influence,Physical_Activity,Gender,quiz1,quiz2,Assignment1,Assignment2,Midterm_Marks,Final_Marks,Grade
28,82,Yes,6,Medium,Medium,Neutral,5,Female,76,73,91,81,75,62,B+
17,77,No,7,Low,High,Positive,2,Male,65,61,87,85,49,57,B
35,83,No,6,Medium,Medium,Neutral,2,Female,71,66,81,85,48,62,B+
17,75,Yes,8,Low,Medium,Neutral,3,Male,76,61,91,84,76,60,B+
21,97,Yes,7,High,High,Neutral,1,Male,76,73,85,84,94,67,A-
29,62,Yes,8,Medium,Medium,Negative,3,Male,79,71,89,86,69,59,B
32,87,Yes,7,Medium,Low,Neutral,4,Male,76,72,89,89,66,65,A-
32,96,Yes,7,Low,Medium,Neutral,5,Male,66,69,88,85,92,66,A-
27,92,No,6,High,High,Positive,4,Male,77,72,90,86,57,66,A-
26,67,Yes,5,High,Medium,Negative,2,Male,66,59,81,85,57,56,B
24,72,Yes,7,Medium,Medium,Negative,2,Male,76,66,87,82,90,62,B+
25,89,Yes,6,High,Medium,Neutral,6,Male,75,73,84,81,77,64,B+
17,63,No,9,High,High,Neutral,4,Male,63,60,86,85,48,56,B
15,92,Yes,5,Medium,Low,Positive,5,Female,64,74,87,82,79,62,B+
20,89,Yes,10,Low,Medium,Neutral,3,Male,72,72,89,83,86,65,A-
19,89,Yes,7,Medium,Medium,Positive,4,Female,65,69,80,83,59,61,B+
17,64,No,7,Medium,Medium,Negative,3,Female,60,62,79,79,64,55,B
24,89,Yes,6,Medium,Medium,Neutral,2,Male,72,71,84,78,55,61,B+
26,87,Yes,8,High,Medium,Negative,2,Male,79,74,85,84,77,64,B+
21,93,Yes,7,Low,High,Neutral,3,Male,70,69,79,82,78,60,B+
29,62,Yes,7,High,Medium,Positive,3,Female,61,68,84,86,48,58,B
13,61,Yes,8,High,High,Neutral,3,Male,63,60,79,79,79,53,B-
19,75,Yes,8,High,Medium,Neutral,2,Male,74,71,86,85,78,61,B+
16,66,Yes,9,Medium,Low,Negative,3,Male,57,59,81,77,47,52,B-
20,97,Yes,6,High,Low,Neutral,3,Male,71,72,94,81,76,64,B+
29,94,Yes,7,Medium,Medium,Neutral,3,Male,71,70,87,85,90,63,B+
24,60,No,7,Medium,High,Neutral,4,Female,59,61,79,77,61,55,B
14,67,No,10,Medium,Medium,Neutral,3,Male,66,60,86,78,48,55,B
31,61,No,7,Medium,Medium,Neutral,3,Male,68,70,88,80,79,61,B+
27,73,No,8,Low,Medium,Negative,3,Female,71,73,81,86,75,61,B+
23,96,Yes,8,High,Low,Positive,4,Female,71,79,91,86,94,67,A-
19,64,No,8,Medium,Medium,Positive,4,Male,60,57,83,79,57,54,B-
14,84,Yes,8,Medium,High,Neutral,5,Male,71,72,83,79,65,60,B+
18,78,No,6,Medium,High,Positive,2,Female,64,65,86,80,68,58,B
27,98,Yes,6,Low,High,Positive,3,Female,100,100,100,99,88,94,A+
31,65,Yes,7,Medium,Medium,Neutral,4,Male,64,63,83,84,66,58,B
29,68,No,4,Medium,Medium,Neutral,4,Male,69,68,90,79,84,60,B+
17,61,Yes,7,Low,Medium,Positive,3,Female,66,63,85,78,53,54,B-
13,77,No,6,Medium,High,Neutral,4,Male,59,60,81,80,65,57,B
21,71,No,7,High,High,Positive,3,Female,57,67,86,74,53,57,B
9,95,Yes,7,Medium,Low,Neutral,2,Male,61,72,86,82,92,60,B+
22,84,Yes,5,Medium,High,Positive,3,Female,76,69,92,81,54,62,B+
19,85,Yes,9,Low,High,Positive,2,Female,67,74,82,83,66,62,B+
17,81,No,7,Medium,Medium,Positive,3,Female,79,67,86,86,49,60,B+
10,64,No,8,Medium,Medium,Neutral,3,Male,60,66,82,75,91,55,B
23,78,No,7,Medium,Medium,Neutral,1,Male,68,59,85,78,76,59,B
17,100,No,8,Low,High,Positive,4,Male,80,81,89,86,93,65,A-
13,93,Yes,5,Low,Medium,Positive,3,Female,77,73,84,88,47,60,B+
3,96,Yes,9,Medium,Medium,Negative,3,Female,76,66,86,80,54,59,B
20,93,Yes,8,Medium,Medium,Neutral,4,Male,73,61,82,82,64,60,B+
31,64,Yes,7,Low,Medium,Positive,4,Female,73,69,82,85,76,60,B+
30,69,Yes,7,Medium,Low,Positive,4,Female,72,64,90,85,61,61,B+
17,60,Yes,9,Medium,High,Positive,2,Male,67,65,82,76,81,56,B
16,72,No,6,Low,Medium,Negative,2,Male,60,64,84,85,53,55,B
23,64,Yes,5,Low,High,Negative,2,Female,62,62,88,85,75,58,B
14,79,Yes,6,Medium,Medium,Positive,6,Male,66,70,87,84,65,58,B
22,87,Yes,7,Medium,High,Positive,2,Female,70,74,86,83,70,63,B+
25,95,No,7,Medium,Medium,Positive,4,Male,72,77,91,87,73,66,A-
27,90,Yes,9,Medium,High,Positive,2,Female,77,74,94,87,48,66,A-
19,98,Yes,6,Medium,Medium,Negative,2,Male,73,64,82,86,91,61,B+
19,62,No,6,High,Medium,Positive,1,Male,64,67,82,78,84,56,B
15,60,Yes,5,High,High,Positive,2,Male,70,62,83,80,67,55,B
15,86,Yes,8,Medium,Medium,Positive,3,Male,65,65,83,85,72,62,B+
19,72,No,5,Medium,Medium,Neutral,3,Male,66,71,84,85,47,59,B
22,70,Yes,8,High,Medium,Positive,3,Male,66,76,86,83,70,61,B+
25,73,Yes,6,Low,Medium,Positive,3,Female,60,68,90,84,66,60,B+
15,71,Yes,6,Low,High,Negative,4,Female,66,73,82,83,64,58,B
29,80,Yes,10,High,Medium,Positive,3,Male,70,71,87,90,86,63,B+
18,78,Yes,9,High,High,Positive,1,Female,72,63,87,82,54,57,B
20,80,Yes,7,High,High,Neutral,3,Male,69,64,81,80,54,58,B
16,87,No,5,High,High,Neutral,2,Female,63,73,85,82,71,60,B+
5,75,Yes,10,Medium,Medium,Neutral,4,Female,71,60,88,81,79,55,B
25,70,Yes,7,High,Medium,Positive,4,Male,72,69,78,85,46,59,B
24,67,Yes,7,Low,Medium,Positive,2,Female,72,67,86,84,72,61,B+
18,74,No,8,High,High,Positive,4,Female,64,63,82,84,60,57,B
20,90,No,4,Medium,Medium,Negative,3,Male,66,73,87,85,83,62,B+
23,90,Yes,6,Low,Medium,Positive,2,Female,68,68,82,90,68,62,B+
11,87,Yes,7,Medium,Medium,Positive,5,Female,73,66,85,84,87,60,B+
17,69,Yes,7,Low,High,Neutral,3,Male,70,66,82,87,65,54,B-
25,84,Yes,5,Low,Medium,Positive,4,Female,78,76,87,92,86,63,B+
12,83,Yes,7,Low,Medium,Negative,4,Female,64,68,85,86,81,58,B
22,79,Yes,7,Low,Medium,Positive,4,Male,62,64,87,84,86,59,B
12,82,Yes,10,Medium,Medium,Negative,3,Male,68,65,86,81,86,59,B
23,80,Yes,9,Medium,Medium,Negative,3,Male,62,70,87,88,69,62,B+
20,83,Yes,7,High,Medium,Positive,1,Female,69,69,89,85,63,60,B+
10,89,Yes,7,Medium,Medium,Positive,2,Female,71,68,85,86,83,64,B+
27,64,Yes,9,High,High,Neutral,4,Male,67,71,89,82,63,61,B+
16,90,No,7,High,Medium,Positive,3,Female,61,68,86,87,49,60,B+
15,65,No,5,Low,Medium,Neutral,4,Female,66,58,85,80,88,56,B
21,63,No,10,Low,High,Positive,2,Female,63,61,82,79,65,57,B
27,99,Yes,6,Medium,Medium,Neutral,3,Male,69,72,84,87,52,66,A-
14,98,Yes,10,High,Medium,Positive,3,Male,57,69,84,85,77,62,B+
20,62,No,8,High,Medium,Positive,3,Female,66,72,86,82,89,58,B
23,78,Yes,6,Medium,High,Positive,5,Male,79,72,85,89,88,63,B+
24,67,Yes,4,Low,High,Positive,2,Female,75,65,81,87,73,60,B+
21,79,Yes,8,High,Medium,Positive,3,Female,66,68,92,80,49,60,B+
18,93,Yes,5,Medium,Medium,Positive,3,Male,68,69,87,87,80,63,B+
15,98,No,8,Low,High,Negative,2,Female,72,71,80,91,75,62,B+
21,85,No,10,High,Medium,Neutral,2,Male,64,71,88,88,56,61,B+
14,74,No,5,High,High,Positive,3,Male,68,71,89,87,90,59,B
23,72,Yes,6,Low,Medium,Positive,4,Male,71,68,84,83,64,60,B+
25,96,Yes,9,High,High,Neutral,4,Male,77,77,83,87,50,64,B+
6,95,Yes,7,Medium,Medium,Neutral,2,Female,69,72,89,89,91,61,B+
14,82,Yes,7,High,Medium,Negative,2,Female,66,64,87,88,47,59,B
24,73,Yes,9,High,Medium,Neutral,3,Male,61,72,86,84,66,57,B
32,72,Yes,8,Low,Medium,Neutral,4,Female,68,73,81,82,88,64,B+
20,61,Yes,6,Medium,High,Positive,4,Male,61,59,85,81,58,54,B-
16,93,No,10,Medium,Medium,Neutral,2,Male,70,73,91,81,50,60,B+
19,78,Yes,5,Low,Medium,Neutral,4,Female,70,73,80,83,51,58,B
28,73,Yes,7,Low,Medium,Negative,6,Female,63,67,85,82,65,59,B
16,79,Yes,6,Medium,High,Neutral,4,Female,76,67,87,90,66,61,B+
15,93,No,5,Medium,Medium,Neutral,2,Male,66,66,85,86,81,59,B
17,65,No,5,Medium,Medium,Positive,4,Female,64,66,81,78,57,56,B
14,94,Yes,7,Low,Medium,Neutral,3,Female,64,71,85,81,80,59,B
21,96,No,8,Medium,Medium,Positive,2,Female,63,76,92,83,95,66,A-
30,98,Yes,9,Medium,Low,Positive,3,Male,93,89,94,91,88,81,A+
22,76,No,9,High,High,Neutral,4,Male,71,73,83,84,77,60,B+
18,69,Yes,7,Medium,Medium,Positive,2,Female,69,69,85,82,92,62,B+
18,75,Yes,6,High,Medium,Positive,3,Female,68,71,85,85,95,60,B+
11,73,Yes,9,Medium,High,Neutral,2,Male,67,64,84,84,74,57,B
25,67,Yes,6,Medium,Medium,Neutral,2,Male,58,66,84,84,59,57,B
20,84,No,5,Low,Medium,Negative,2,Male,64,65,90,77,91,58,B
19,79,No,8,High,High,Positive,2,Male,73,68,89,90,87,61,B+
39,95,Yes,9,High,Medium,Positive,3,Male,72,76,84,90,49,70,A
22,61,Yes,6,High,High,Negative,2,Male,65,68,83,81,92,56,B
15,86,Yes,10,Medium,Medium,Neutral,5,Male,64,67,84,85,63,62,B+
17,91,Yes,8,Medium,Low,Positive,2,Male,72,67,85,89,61,62,B+
27,90,No,8,Medium,Medium,Negative,3,Male,71,78,88,83,62,63,B+
21,95,Yes,6,High,High,Positive,4,Male,67,77,87,88,61,66,A-
11,89,Yes,9,Medium,High,Neutral,3,Male,72,58,85,84,71,59,B
26,97,No,5,High,Low,Positive,3,Female,69,70,85,85,74,64,B+
16,73,Yes,6,Medium,High,Positive,5,Male,63,60,90,84,66,59,B
31,80,Yes,6,High,High,Neutral,3,Female,73,68,85,90,66,64,B+
26,61,Yes,5,Medium,High,Positive,2,Male,72,56,85,82,82,59,B
17,60,Yes,8,High,High,Positive,4,Female,59,63,86,81,45,56,B
28,70,Yes,8,Medium,Low,Negative,5,Male,71,67,88,92,92,63,B+
20,64,Yes,8,Medium,Medium,Neutral,2,Male,69,67,80,75,81,59,B
25,70,No,7,Medium,Medium,Negative,4,Male,70,61,84,83,80,59,B
23,67,No,8,High,Medium,Neutral,4,Female,68,67,86,86,66,59,B
15,61,No,7,Medium,Medium,Neutral,3,Male,61,61,79,77,93,55,B
16,96,No,6,High,High,Positive,3,Male,66,75,84,83,45,62,B+
26,60,Yes,6,Low,Medium,Positive,1,Male,64,69,84,77,49,56,B
18,89,Yes,4,Low,Medium,Positive,2,Female,64,71,87,85,85,61,B+
18,66,No,9,Medium,Low,Positive,3,Male,52,64,79,84,82,57,B
14,96,Yes,9,High,High,Neutral,3,Male,72,77,82,88,59,62,B+
23,96,Yes,10,Low,High,Positive,3,Male,76,66,87,83,75,64,B+
32,86,Yes,6,Medium,Low,Negative,4,Male,61,67,83,84,72,64,B+
14,87,No,6,Medium,Medium,Positive,4,Female,62,66,90,83,71,59,B
20,60,Yes,4,Low,Medium,Positive,3,Male,67,72,86,81,75,56,B
28,99,Yes,8,Low,Medium,Positive,2,Male,82,72,90,85,95,65,A-
20,95,Yes,8,Low,Medium,Neutral,3,Female,71,70,86,86,94,63,B+
23,96,No,9,Medium,Medium,Neutral,2,Female,69,67,85,87,94,64,B+
14,86,Yes,6,Medium,Medium,Neutral,3,Male,65,69,77,84,72,58,B
23,74,Yes,8,Low,Medium,Negative,4,Female,72,69,85,79,61,58,B
19,96,No,6,High,Low,Positive,2,Male,65,70,84,88,73,60,B+
26,72,No,9,High,High,Neutral,3,Male,65,66,82,81,76,61,B+
27,83,Yes,8,Medium,Medium,Positive,4,Female,69,68,87,91,61,63,B+
36,64,Yes,5,Medium,High,Positive,2,Female,67,66,85,83,77,63,B+
23,97,Yes,7,Low,High,Neutral,3,Male,74,73,85,88,76,65,A-
22,66,No,4,Medium,Low,Neutral,5,Male,73,62,83,76,90,58,B
21,69,Yes,5,High,Medium,Positive,3,Male,67,62,85,84,57,58,B
18,82,Yes,5,High,High,Neutral,4,Male,71,70,86,86,80,64,B+
22,91,Yes,6,Low,Medium,Positive,4,Male,74,73,84,87,68,67,A-
18,85,No,7,Low,Medium,Positive,4,Male,58,63,79,79,51,57,B
21,69,No,7,High,Medium,Neutral,4,Female,69,66,87,87,61,57,B
28,60,Yes,7,Low,Medium,Neutral,3,Female,66,66,85,85,48,58,B
14,90,Yes,7,Medium,Medium,Neutral,5,Male,67,67,90,81,61,60,B+
27,99,No,7,Low,High,Neutral,3,Male,88,74,86,87,48,66,A-
28,92,No,5,High,Low,Neutral,3,Male,74,69,87,82,91,65,A-
19,78,No,7,Low,Medium,Positive,3,Male,63,66,83,89,50,58,B
7,96,No,9,Medium,Medium,Neutral,4,Male,66,68,82,82,86,60,B+
16,76,Yes,7,Low,Medium,Negative,3,Female,72,61,80,87,90,59,B
28,81,Yes,8,Low,High,Negative,3,Male,71,74,91,82,68,63,B+
20,79,No,8,Medium,Medium,Neutral,3,Female,60,64,82,84,48,59,B
14,78,Yes,8,Low,Medium,Neutral,1,Female,71,67,80,82,75,59,B
17,91,Yes,7,Low,Medium,Negative,3,Male,66,73,86,87,57,61,B+
25,81,Yes,8,Low,Medium,Positive,4,Male,77,72,86,85,54,61,B+
23,73,No,8,Low,Medium,Neutral,4,Female,73,68,89,86,73,60,B+
19,70,Yes,8,High,Medium,Positive,3,Female,64,64,85,89,63,58,B
18,62,Yes,8,Medium,Medium,Positive,4,Female,71,68,81,79,82,57,B
18,83,No,5,High,High,Positive,2,Male,71,73,81,84,75,63,B+
14,69,No,5,Medium,Medium,Positive,3,Male,68,62,82,86,86,56,B
30,66,No,6,Low,Medium,Positive,2,Male,68,63,89,82,48,58,B
18,86,Yes,9,Medium,Medium,Negative,2,Female,64,60,77,87,57,60,B+
27,87,Yes,7,Low,Medium,Negative,5,Female,69,72,84,86,73,64,B+
29,90,Yes,7,Medium,Low,Neutral,4,Female,79,73,85,92,89,66,A-
26,80,No,4,Low,Medium,Neutral,3,Male,66,72,84,82,86,60,B+
17,96,Yes,7,Medium,High,Positive,3,Female,71,74,85,90,79,65,A-
22,97,No,7,High,High,Positive,0,Male,68,76,93,87,74,64,B+
20,92,Yes,4,High,Medium,Neutral,4,Male,75,70,86,86,77,65,A-
15,85,Yes,7,Medium,High,Negative,3,Male,78,73,82,86,56,61,B+
22,72,Yes,5,Medium,High,Neutral,3,Female,61,64,85,86,75,58,B
13,99,No,6,Low,Medium,Positive,4,Female,69,71,84,85,70,61,B+
27,71,No,8,Medium,Medium,Positive,4,Male,74,63,83,85,64,60,B+
17,68,No,7,High,Medium,Neutral,4,Female,67,68,80,88,89,59,B
21,78,Yes,6,Medium,Low,Neutral,1,Male,67,58,83,81,86,57,B
22,62,No,6,Medium,Medium,Neutral,3,Male,61,65,83,81,49,58,B
18,99,No,6,Medium,Medium,Neutral,3,Male,72,71,86,84,94,62,B+
24,84,Yes,7,Medium,Medium,Positive,2,Male,68,67,92,87,56,61,B+
17,82,No,5,Medium,Medium,Neutral,4,Male,74,66,83,81,56,62,B+
25,86,Yes,9,Low,Medium,Neutral,3,Male,76,74,81,89,92,63,B+
12,80,No,5,Medium,Medium,Positive,4,Female,78,65,80,78,67,58,B
21,61,No,4,Low,Low,Neutral,3,Male,67,62,80,87,85,56,B
32,84,Yes,8,Medium,High,Positive,3,Female,73,72,85,85,59,64,B+
14,89,Yes,6,Low,Medium,Neutral,2,Male,70,78,87,85,89,61,B+
16,77,Yes,7,High,High,Positive,3,Female,69,75,86,84,87,63,B+
23,90,Yes,8,High,Low,Positive,3,Female,74,77,81,84,71,65,A-
21,69,Yes,6,Medium,Low,Neutral,1,Female,64,66,84,85,80,57,B
22,69,No,7,Low,Medium,Positive,2,Male,66,65,83,82,93,57,B
23,66,Yes,8,High,Medium,Positive,2,Female,73,58,84,86,68,59,B
24,75,Yes,9,High,High,Positive,3,Male,65,67,88,84,70,62,B+
27,94,No,6,Medium,Medium,Neutral,2,Female,77,70,84,83,81,64,B+
22,93,Yes,6,High,Low,Negative,3,Male,76,63,84,88,64,62,B+
19,75,No,8,Low,Medium,Neutral,3,Male,67,64,81,85,93,60,B+
24,84,Yes,7,Medium,High,Neutral,3,Male,57,60,88,78,47,59,B
31,89,No,7,Medium,High,Positive,2,Female,69,72,85,85,65,64,B+
19,70,Yes,9,Low,Medium,Neutral,2,Male,70,67,83,84,81,56,B
14,67,No,4,Medium,Medium,Neutral,4,Female,63,67,82,79,66,55,B
27,99,No,5,Medium,High,Neutral,4,Female,69,75,93,89,58,66,A-
19,85,No,4,Low,High,Negative,3,Female,65,63,85,76,66,59,B
7,99,Yes,9,Medium,High,Positive,2,Male,77,66,88,84,89,65,A-
25,74,Yes,8,Low,Medium,Neutral,2,Female,70,62,85,85,72,60,B+
17,88,No,5,Medium,High,Neutral,3,Male,65,61,85,81,62,58,B
19,69,Yes,7,Medium,Medium,Neutral,4,Male,65,64,85,81,79,59,B
22,70,Yes,7,Low,Medium,Neutral,2,Female,67,68,87,84,76,61,B+
21,80,Yes,4,Medium,High,Neutral,4,Female,66,66,91,83,73,62,B+
24,73,Yes,7,Medium,Medium,Negative,3,Female,76,70,84,90,65,61,B+
17,67,Yes,5,Medium,Medium,Negative,2,Male,61,61,79,81,49,54,B-
23,71,Yes,8,Medium,High,Positive,2,Male,74,69,87,88,76,61,B+
18,61,Yes,5,Low,High,Neutral,3,Male,72,69,87,83,66,57,B
24,88,Yes,7,Low,High,Neutral,3,Male,72,64,92,89,66,60,B+
24,80,Yes,9,High,Low,Neutral,3,Male,67,70,80,82,57,61,B+
14,64,No,8,Low,High,Positive,4,Male,64,62,79,87,57,54,B-
27,67,No,8,Low,Low,Positive,3,Female,67,66,83,86,84,59,B
17,64,Yes,7,Low,Low,Positive,2,Female,61,68,82,83,69,57,B
25,85,No,5,Low,Medium,Negative,3,Female,69,71,86,80,50,60,B+
22,64,No,6,Low,Medium,Negative,4,Female,60,61,85,79,47,57,B
31,90,No,7,Low,Medium,Positive,3,Male,78,72,88,83,56,65,A-
19,61,No,7,Low,Medium,Negative,3,Male,61,64,84,81,69,55,B
18,70,Yes,5,Low,Medium,Negative,2,Female,65,63,81,83,76,56,B
20,96,No,8,Low,Medium,Neutral,4,Male,72,73,81,83,52,63,B+
18,89,No,5,Low,Medium,Positive,3,Male,69,71,86,84,67,62,B+
25,63,Yes,9,Medium,Low,Positive,2,Male,68,71,81,81,49,57,B
10,93,No,7,Medium,Medium,Positive,3,Male,65,61,89,80,47,59,B
14,80,Yes,8,Medium,High,Positive,4,Female,72,67,87,88,88,60,B+
14,94,Yes,8,Medium,Low,Negative,5,Female,66,69,88,92,78,64,B+
26,84,Yes,10,Medium,High,Positive,1,Female,72,73,84,84,84,63,B+
30,87,No,7,Medium,Medium,Neutral,3,Male,79,64,88,86,54,62,B+
19,69,Yes,6,Medium,Medium,Neutral,1,Female,60,66,83,88,67,57,B
20,85,Yes,9,Low,Medium,Positive,3,Male,68,68,87,85,78,63,B+
27,78,Yes,5,Medium,Low,Neutral,3,Male,72,67,79,87,72,62,B+
21,61,No,7,Medium,Low,Negative,3,Female,62,56,82,82,53,53,B-
26,65,No,7,Medium,Medium,Negative,4,Female,68,64,88,83,69,58,B
23,86,No,8,Medium,Medium,Negative,0,Male,70,71,85,82,86,60,B+
21,83,No,5,Low,Medium,Negative,4,Male,70,67,84,84,70,59,B
26,82,No,7,Medium,Medium,Neutral,3,Female,74,71,88,82,55,61,B+
4,61,Yes,7,High,Low,Positive,1,Male,61,65,83,75,66,51,B-
24,79,Yes,5,Medium,Medium,Neutral,3,Female,67,69,84,79,83,60,B+
9,76,Yes,7,Medium,Medium,Neutral,3,Female,66,61,85,83,74,55,B
23,85,No,7,High,Medium,Negative,3,Female,79,71,84,84,93,62,B+
28,91,Yes,6,High,High,Neutral,4,Male,73,72,90,89,64,66,A-
19,91,No,6,Medium,Medium,Negative,4,Male,63,65,87,85,47,59,B
26,81,Yes,5,Medium,Medium,Negative,5,Female,73,62,83,79,77,60,B+
30,94,No,8,Medium,Low,Neutral,4,Female,71,75,85,85,47,64,B+
28,76,Yes,9,Medium,Medium,Neutral,2,Male,57,65,85,86,55,59,B
30,96,Yes,10,Medium,High,Positive,4,Female,79,75,88,84,47,67,A-
24,70,No,8,Low,High,Positive,5,Male,66,64,88,84,54,60,B+
20,71,No,6,High,High,Negative,2,Male,69,70,81,83,88,61,B+
10,62,No,6,High,High,Neutral,3,Male,63,59,75,84,82,54,B-
19,92,No,8,Medium,Medium,Negative,2,Female,71,69,88,82,62,62,B+
15,77,Yes,7,Low,Medium,Positive,4,Male,69,69,75,79,90,58,B
33,69,Yes,7,Medium,Low,Neutral,2,Male,70,74,87,87,78,64,B+
19,69,No,7,Medium,Low,Positive,2,Female,64,62,79,79,67,54,B-
21,96,Yes,9,Medium,High,Neutral,3,Male,70,64,83,84,48,63,B+
23,93,No,6,Medium,Medium,Neutral,3,Male,74,81,88,85,82,63,B+
20,82,Yes,9,Low,Medium,Positive,3,Male,73,76,85,82,64,62,B+
30,85,Yes,7,High,Medium,Negative,3,Female,67,73,84,80,60,63,B+
16,79,Yes,6,Medium,Low,Positive,4,Male,73,65,83,88,59,60,B+
21,76,No,6,Low,Medium,Negative,4,Female,62,63,84,78,45,56,B
16,97,No,7,Medium,Medium,Neutral,3,Female,75,69,81,86,82,63,B+
12,65,No,8,Medium,High,Positive,5,Female,64,66,86,88,52,54,B-
16,77,Yes,6,Low,Medium,Neutral,1,Female,73,66,88,78,71,57,B
20,74,Yes,8,High,Medium,Negative,3,Male,65,63,86,77,46,58,B
17,80,No,6,Medium,High,Neutral,1,Male,64,64,85,82,76,58,B
16,78,Yes,7,High,High,Positive,3,Female,67,71,88,79,63,59,B
12,81,Yes,5,Low,High,Positive,3,Female,66,72,84,80,77,59,B
20,66,Yes,8,Medium,Low,Positive,2,Male,68,69,83,88,49,56,B
11,81,Yes,7,Medium,Medium,Neutral,2,Male,60,69,91,87,58,59,B
25,70,Yes,9,High,Medium,Positive,1,Male,60,64,85,87,51,57,B
20,67,No,8,Medium,High,Neutral,4,Male,61,54,86,83,77,58,B
11,63,No,7,Low,Medium,Positive,1,Male,67,64,82,81,50,55,B
18,91,Yes,9,High,Medium,Neutral,5,Male,80,72,90,87,76,64,B+
15,77,Yes,8,Low,Medium,Neutral,2,Male,64,64,84,79,52,56,B
22,85,No,9,High,High,Negative,3,Male,70,71,89,83,92,63,B+
28,89,Yes,6,Low,Medium,Neutral,4,Male,71,66,86,85,66,63,B+
9,87,No,8,Medium,High,Positive,3,Female,71,68,84,79,51,58,B
19,76,Yes,5,Medium,Medium,Positive,4,Female,63,69,86,81,61,59,B
24,75,No,9,High,High,Positive,2,Male,70,71,84,83,90,61,B+
21,86,No,5,Medium,Medium,Negative,3,Male,73,72,93,84,52,61,B+
15,80,Yes,5,Medium,High,Neutral,3,Female,72,72,86,81,85,62,B+
18,94,Yes,4,Medium,Low,Positive,3,Female,73,70,88,82,66,64,B+
26,67,Yes,5,Medium,Medium,Positive,2,Male,73,68,88,85,89,61,B+
20,65,Yes,6,Medium,High,Neutral,5,Male,56,68,80,83,95,60,B+
31,85,No,8,Medium,High,Positive,3,Male,76,73,84,92,48,65,A-
20,72,Yes,7,High,Medium,Neutral,3,Male,66,72,88,79,85,61,B+
16,61,Yes,6,Low,Medium,Positive,4,Female,53,63,80,82,48,53,B-
11,96,No,5,High,Medium,Neutral,4,Male,71,76,80,84,61,61,B+
9,69,Yes,7,High,High,Positive,2,Female,72,73,85,86,77,58,B
10,97,No,8,High,Medium,Neutral,3,Female,67,68,88,85,67,60,B+
22,89,No,8,Low,Medium,Positive,3,Female,75,57,88,88,73,63,B+
23,91,Yes,10,High,High,Negative,3,Female,78,75,84,86,93,63,B+
11,68,No,6,Low,High,Negative,2,Female,68,60,83,85,86,54,B-
25,69,Yes,5,Medium,High,Positive,4,Male,76,66,86,78,63,61,B+
17,81,No,7,High,Medium,Negative,3,Female,71,66,87,82,75,60,B+
21,67,No,7,Medium,Medium,Negative,3,Female,63,61,79,70,47,55,B
30,72,No,7,Medium,Medium,Neutral,4,Male,60,69,86,79,68,59,B
25,73,Yes,6,Medium,Medium,Positive,2,Female,69,64,88,86,75,62,B+
18,66,Yes,4,Medium,Medium,Negative,4,Female,63,63,82,80,81,59,B
15,68,Yes,5,Medium,Medium,Negative,5,Female,75,66,84,82,90,57,B
7,92,No,8,High,Low,Neutral,4,Male,66,69,82,90,59,59,B
16,67,No,7,Low,Medium,Neutral,5,Male,65,66,88,89,90,56,B
19,61,Yes,8,Low,Medium,Negative,3,Male,65,60,80,78,78,55,B
14,85,Yes,8,Low,Medium,Negative,4,Male,66,62,87,77,49,58,B
19,99,No,8,Low,Medium,Negative,2,Male,77,67,91,83,64,61,B+
20,73,Yes,8,Low,Low,Negative,4,Male,63,67,89,83,69,58,B
19,65,Yes,7,Low,Low,Neutral,4,Female,65,69,83,85,63,56,B
16,83,Yes,7,Medium,Medium,Negative,2,Male,66,62,86,83,51,61,B+
21,96,Yes,4,Low,Medium,Positive,2,Male,67,72,86,87,73,65,A-
23,91,No,6,Medium,Medium,Positive,3,Male,67,65,84,84,52,62,B+
13,85,No,6,Low,High,Positive,5,Male,67,61,87,83,91,59,B
28,73,Yes,7,High,High,Neutral,3,Male,67,72,86,85,88,61,B+
19,82,No,6,Medium,High,Neutral,2,Male,62,67,84,83,69,57,B
20,64,Yes,8,Low,Medium,Positive,2,Male,56,63,84,77,48,54,B-
24,87,No,6,High,Low,Neutral,2,Male,68,71,87,81,73,60,B+
21,89,Yes,9,Medium,Low,Neutral,3,Male,62,67,84,83,75,61,B+
26,99,No,6,High,Medium,Positive,3,Male,78,73,92,83,89,67,A-
22,70,Yes,6,Medium,High,Positive,2,Female,68,75,88,80,48,60,B+
16,61,Yes,6,Medium,Medium,Positive,3,Male,58,64,85,85,80,57,B
22,82,No,6,Medium,High,Neutral,3,Male,69,72,87,82,73,62,B+
13,88,Yes,9,Medium,Medium,Negative,3,Female,61,64,84,82,54,56,B
21,92,No,7,Medium,Medium,Neutral,4,Female,69,61,86,84,51,60,B+
20,68,Yes,7,Medium,Medium,Neutral,3,Male,72,59,84,83,80,58,B
19,70,Yes,6,Medium,Low,Positive,4,Female,60,66,86,83,62,60,B+
19,81,No,7,Medium,Medium,Negative,5,Female,69,72,80,82,95,61,B+
9,73,Yes,7,Medium,Medium,Negative,3,Male,62,65,80,78,90,55,B
17,94,Yes,7,Medium,High,Neutral,3,Female,74,74,85,81,73,63,B+
21,79,Yes,7,Medium,Medium,Negative,3,Female,69,64,86,82,77,60,B+
21,92,Yes,9,Medium,Medium,Neutral,5,Female,87,95,93,90,53,82,A+
14,83,Yes,7,Low,Medium,Neutral,2,Female,65,62,83,86,90,58,B
